X,Y,Z,T,M
109.15644,-188.95953,68.87439,3827.02,-1.4675928
203.41333,-351.41522,199.69067,3827.02,-1.7880386
38.37323,-66.28706,-59.20142,3827.02,1.0205016
8.70604,-15.02838,-11.58422,3827.02,4.0516777
13.01163,-22.44961,-60.97786,3827.02,1.6434462
30.25494,-52.1803,-70.25127,3827.02,1.3471187
123.86365,-213.58766,-230.59164,3827.02,-1.5335414
4.80279,-8.26945,-31.10462,3827.02,1.4078128
39.14017,-67.24591,-78.11456,3827.02,0.5880364
137.21796,-235.33199,40.99353,3827.02,-1.3004669
30.41262,-52.09705,31.74298,3827.02,0.49215057
123.86869,-211.85991,185.59763,3827.02,-1.2105832
42.62919,-72.83497,100.94967,3827.02,-0.53593206
44.72213,-76.3817,-37.09272,3827.02,1.0993387
32.8364,-56.05456,-56.10375,3827.02,1.6416296
37.21306,-63.50712,156.57146,3827.02,-0.9703608
94.81652,-161.37665,86.48635,3827.02,-0.69129133
34.31575,-58.40488,-114.4318,3827.02,-0.6689108
14.27626,-24.26692,-66.14817,3827.02,1.0366356
46.78777,-79.44868,-22.36943,3827.02,0.80420303
29.83125,-50.63186,27.32568,3827.02,1.1718296
22.42455,-37.94203,92.9622,3827.02,1.2083313
529.61725,-895.8154,423.6592,3827.02,-3.7530499
62.02165,-104.6043,-63.87289,3827.02,-1.2593431
149.89693,-252.4215,183.15201,3827.02,-1.3055108
23.98035,-40.38052,115.5055,3827.02,-0.96912813
126.52072,-212.08643,82.6359,3827.02,-1.0883439
96.33028,-161.11533,53.93788,3827.02,-0.7236502
50.29525,-84.07315,-76.37797,3827.02,-0.7010206
7.07639,-11.82195,7.9221,3827.02,4.7239437
74.50152,-124.42527,61.38339,3827.02,0.46386862
27.30733,-45.56454,-22.10732,3827.02,2.6402488
8.70549,-14.47296,5.18655,3827.02,4.564082
82.61746,-137.3106,20.46568,3827.02,-0.5315468
43.5365,-72.22397,-52.81113,3827.02,0.000830309
92.22161,-152.8988,-2.20972,3827.02,-0.5890599
61.15192,-101.29297,132.47264,3827.02,-0.08745803
1823.4949,-3016.7988,2221.4639,3827.02,-7.478944
17.88737,-29.55247,70.48286,3827.02,1.7658471
66.42273,-109.57961,317.58954,3827.02,-1.3530858
198.63606,-327.05164,-78.5419,3827.02,-1.5788002
72.9073,-120.01514,178.70026,3827.02,-0.6427366
24.19777,-39.81481,16.94945,3827.02,1.6135294
7.67287,-12.62465,11.74215,3827.02,4.8009696
15.06104,-24.73254,43.48762,3827.02,2.5997097
115.28575,-189.16132,61.43553,3827.02,-0.4375537
3.55697,-5.83156,-16.34486,3827.02,4.8283195
13.0214,-21.3439,47.01324,3827.02,1.7684779
54.53809,-88.82118,-7.4312,3827.02,1.3745596
11.43823,-18.62401,29.17849,3827.02,3.0011292
10.25524,-16.67529,14.20927,3827.02,3.4618523
72.1221,-116.67316,59.96702,3827.02,-0.79611766
122.46967,-197.16562,-306.68533,3827.02,-2.9951332
7.03215,-11.29933,-19.01841,3827.02,4.4313784
269.2464,-432.1812,348.9488,3827.02,-2.8324249
22.5872,-36.20364,7.06409,3827.02,3.2499392
25.37053,-40.5898,-0.56646,3827.02,2.5696921
659.80145,-1054.7933,372.4219,3827.02,-4.1775465
18.63481,-29.77579,-45.90628,3827.02,2.6602304
74.75195,-119.23261,-321.41956,3827.02,-1.2757757
84.19055,-134.05379,-28.09044,3827.02,0.14895192
295.468,-469.93173,105.14705,3827.02,-2.4201336
1.31352,-2.0879,-5.58733,3827.02,4.620641
11.38266,-18.05988,98.00278,3827.02,-0.6265242
59.41536,-94.10983,-119.63396,3827.02,0.3937571
113.67084,-179.50964,315.3231,3827.02,-1.4102212
113.01347,-178.37833,158.19966,3827.02,-2.176804
61.90181,-96.64562,58.23669,3827.02,-0.037894905
79.61953,-123.71268,56.87043,3827.02,0.2504463
40.32128,-62.61222,-117.00664,3827.02,0.6496763
2.64881,-4.11041,-3.56547,3827.02,6.410576
47.71438,-73.9642,-1.26205,3827.02,-1.4831084
4574.694,-7088.32,3387.1123,3827.02,-8.553037
12.38135,-19.14249,43.01795,3827.02,2.2630022
240.3186,-370.76773,223.27623,3827.02,-2.9632432
78.78881,-121.36465,-31.79334,3827.02,0.48651886
170.46996,-262.47153,155.89758,3827.02,-1.8081698
42.28012,-64.85905,-71.64375,3827.02,1.0840417
14.95144,-22.92907,-6.12715,3827.02,3.6002977
43.04946,-65.95665,98.88906,3827.02,0.50088245
101.0567,-154.7469,2.79726,3827.02,-0.08401367
263.72748,-401.9691,-2.77571,3827.02,-1.9396833
149.6052,-227.68478,-4.79948,3827.02,-1.7366697
82.6316,-125.67422,160.25401,3827.02,-1.909943
14.14672,-21.4961,38.97878,3827.02,0.93308336
49.1154,-74.58688,158.7541,3827.02,-0.49213827
50.99714,-77.38553,-101.8988,3827.02,0.7746831
156.56427,-237.37071,302.18555,3827.02,-4.2899146
90.58928,-137.2378,155.3894,3827.02,-0.64288867
137.24883,-207.2008,184.61098,3827.02,-0.9839874
48.63844,-73.31634,48.15896,3827.02,0.18347579
25.12264,-37.85688,12.34211,3827.02,1.5757725
94.69535,-142.64029,-222.68971,3827.02,-1.59275
17.84792,-26.85076,-64.42926,3827.02,1.8019474
18.19735,-27.35475,24.58388,3827.02,1.8642776
184.53352,-275.48425,158.80858,3827.02,-3.0371554
4.37453,-6.52989,-4.01038,3827.02,6.0017242
42.65622,-63.60106,51.1299,3827.02,0.87914914
127.53575,-190.02245,251.63194,3827.02,-3.6982634
681.50946,-1015.1118,531.85583,3827.02,-5.4446936
38.85218,-57.75247,83.63988,3827.02,1.1765776
49.68292,-73.81814,46.94228,3827.02,-0.5130681
170.33723,-252.90868,-176.08452,3827.02,-1.4334083
13.51101,-20.029,24.65392,3827.02,3.1797426
54.69355,-81.04291,78.88656,3827.02,0.7845653
37.58549,-55.67013,5.38187,3827.02,2.2971694
47.58331,-70.3267,33.61684,3827.02,1.3070706
88.4688,-130.69241,-34.51738,3827.02,0.25845325
117.73495,-173.90443,-155.13596,3827.02,-0.7840061
156.5082,-231.01132,210.69958,3827.02,-1.2481698
73.91101,-108.77246,60.40657,3827.02,-0.5026098
131.47353,-193.23717,198.66737,3827.02,-2.163912
239.73914,-350.5098,392.16336,3827.02,-2.4897695
3.89946,-5.69979,16.15423,3827.02,4.6863246
55.53947,-81.16986,54.84906,3827.02,0.98206484
116.15258,-169.561,-45.5957,3827.02,-2.316532
856.7873,-1249.1217,1184.8356,3827.02,-6.6499834
55.07228,-80.1135,-38.90348,3827.02,0.76001686
18.42959,-26.80179,-7.23771,3827.02,0.96633
204.53448,-297.27567,310.72525,3827.02,-2.5589035
28.76854,-41.69745,73.42625,3827.02,1.008028
27.07176,-39.21452,35.90761,3827.02,1.7013701
285.8816,-413.4389,351.73636,3827.02,-3.799062
319.6867,-461.5663,587.99585,3827.02,-3.0904744
79.37339,-114.48797,-153.1589,3827.02,-0.30026436
325.61035,-469.5448,462.7775,3827.02,-2.9823055
35.0831,-50.54845,-121.97079,3827.02,0.5925554
11.35979,-16.33019,-21.76992,3827.02,3.7816389
115.36091,-165.6842,-69.98356,3827.02,-1.3687707
135.09756,-193.85889,55.49429,3827.02,-0.72551394
30.89945,-44.28853,102.67376,3827.02,0.38753632
71.2035,-101.95338,-2.34127,3827.02,0.57628024
146.89381,-209.91466,273.18884,3827.02,-1.3774437
50.28195,-71.80795,21.12367,3827.02,1.1846577
43.17296,-61.60032,194.74516,3827.02,-1.0083225
48.35526,-68.89602,69.14757,3827.02,1.0342134
93.81374,-133.55516,42.41987,3827.02,0.035273466
80.13958,-114.07299,44.7407,3827.02,-0.007896482
170.74406,-242.69511,402.42456,3827.02,-2.2648501
82.00862,-116.5368,-203.89558,3827.02,-0.70886976
46.88846,-66.55278,-18.435,3827.02,0.16228409
53.58289,-75.97593,-24.53758,3827.02,1.1751667
63.73499,-90.29614,-79.34268,3827.02,0.7914367
58.86945,-83.29004,-26.91264,3827.02,-2.0659583
56.9627,-80.4573,201.94194,3827.02,-1.0682
10.05695,-14.16795,-40.43966,3827.02,3.2720416
12.08068,-16.98514,-24.83888,3827.02,3.705572
208.34212,-291.94766,313.23712,3827.02,-2.0089035
292.1703,-409.39166,228.63937,3827.02,-3.2116072
51.53989,-72.19687,91.2021,3827.02,0.05711273
207.3768,-290.11972,301.9687,3827.02,-6.1179314
32.39091,-45.21898,-50.17006,3827.02,1.2274064
92.78534,-129.33646,96.64755,3827.02,-0.26012856
115.51416,-160.82172,172.2843,3827.02,-1.1453751
14.76536,-20.53455,6.56502,3827.02,4.074292
43.32793,-60.22797,69.14674,3827.02,1.1693846
76.90516,-106.81532,-22.39112,3827.02,0.66240907
44.01664,-61.04265,7.03848,3827.02,0.90779924
127.59949,-176.0462,166.6946,3827.02,-1.3185357
38.92051,-53.6384,41.71741,3827.02,-0.039045513
49.27258,-67.8886,-76.65881,3827.02,0.36241335
157.09859,-215.16116,360.71542,3827.02,-1.7684757
152.03256,-208.05952,4.80564,3827.02,-0.9158414
156.51743,-214.05788,6.33541,3827.02,-0.70829326
5.31613,-7.25605,-76.69438,3827.02,1.7113489
87.02616,-118.5982,250.73102,3827.02,-0.8772078
86.27297,-117.18151,-79.54581,3827.02,-0.23841344
18.29157,-24.79932,-46.97423,3827.02,-1.8079
92.11934,-124.86161,60.83896,3827.02,-0.42924374
129.77939,-175.85365,-10.69029,3827.02,-0.600419
157.19603,-212.95268,46.93877,3827.02,-0.8272853
48.62425,-65.83189,-70.63431,3827.02,0.91070867
115.83642,-156.5166,70.35454,3827.02,-0.13026434
144.36623,-195.05281,60.10647,3827.02,-0.63970006
141.93433,-191.13936,74.22302,3827.02,-0.7542781
55.00956,-74.07647,140.13747,3827.02,0.2562313
18.84107,-25.25753,-24.0941,3827.02,3.2478642
14.66833,-19.6367,28.57984,3827.02,2.8511403
374.60434,-501.065,427.23117,3827.02,-3.0071304
284.92087,-380.7352,177.57526,3827.02,-2.087669
116.20731,-155.16798,-63.78138,3827.02,-1.4690197
38.95633,-51.89852,51.50802,3827.02,1.0385363
59.63294,-79.04566,14.68757,3827.02,1.2278274
12.57095,-16.64578,138.29585,3827.02,-0.3484698
84.19533,-111.44795,7.1665,3827.02,0.4715302
102.94426,-136.09842,-10.01198,3827.02,-0.04422067
110.16623,-145.23546,-51.38212,3827.02,0.023169613
94.53195,-124.56502,-111.93529,3827.02,-0.3299833
17.42773,-22.94763,-9.25915,3827.02,2.3652003
5.71132,-7.50757,84.43647,3827.02,1.5438824
252.74754,-331.35907,307.86917,3827.02,-2.6722136
121.72716,-159.50726,117.57217,3827.02,-2.8226578
93.06427,-121.88631,227.94022,3827.02,-1.3044931
5.91855,-7.75128,62.21252,3827.02,1.9642525
91.42216,-119.65932,-62.04121,3827.02,0.07084186
11.47119,-15.00634,37.06156,3827.02,1.1146723
35.52555,-46.44478,-2.94729,3827.02,1.0724393
42.24823,-55.10964,-23.34636,3827.02,1.6156633
53.87082,-70.20714,91.40822,3827.02,0.9071127
38.23193,-49.81943,199.5572,3827.02,-0.37286052
106.64148,-138.904,201.10786,3827.02,-2.1898437
103.9589,-135.11629,32.81691,3827.02,-0.16788758
97.39735,-125.85108,-88.62081,3827.02,0.04786172
60.75787,-78.49233,37.32128,3827.02,1.0825585
237.53168,-306.81192,291.70895,3827.02,-2.2206638
57.70162,-74.47421,-25.34281,3827.02,1.1536193
49.63774,-63.9272,93.83238,3827.02,-0.025632326
40.02667,-51.53153,84.45288,3827.02,1.0586979
20.3804,-26.20179,123.49369,3827.02,-0.35396624
22.87143,-29.37846,25.42676,3827.02,3.1998076
84.85418,-108.82814,210.7234,3827.02,-0.86604744
44.94521,-57.54289,35.30495,3827.02,1.8248154
214.02856,-273.10815,12.92217,3827.02,-1.2330376
14.73354,-18.79175,-4.14764,3827.02,3.737646
60.25244,-76.51735,-45.29837,3827.02,1.1947484
66.8647,-84.65571,21.5625,3827.02,-1.1771805
15.73196,-19.90341,-159.54639,3827.02,-0.28154674
45.11483,-56.81412,64.80338,3827.02,1.5599656
144.7566,-182.14197,164.43234,3827.02,-2.6634643
62.94673,-79.19592,107.33027,3827.02,-0.06385153
29.38323,-36.96702,-46.43098,3827.02,1.0148847
32.16586,-40.45616,11.95828,3827.02,1.7665567
118.3657,-148.80782,16.29657,3827.02,0.016656434
263.23764,-330.44257,162.0483,3827.02,-1.7880386
19.88154,-24.95108,-7.78977,3827.02,3.5279365
97.97167,-122.29991,-92.20701,3827.02,0.12181345
858.3875,-1071.0586,1747.6487,3827.02,-5.543937
32.96029,-41.09545,-41.2916,3827.02,2.321753
49.86304,-62.06941,-233.725,3827.02,-0.5527249
42.2369,-52.48123,17.64081,3827.02,0.4257722
43.29619,-53.68786,-20.46383,3827.02,1.905074
8.50327,-10.54015,-24.01581,3827.02,2.5477378
56.627,-70.05536,-88.02082,3827.02,0.8591025
55.74848,-68.92899,-238.51036,3827.02,-0.9380373
121.853,-150.28986,93.87717,3827.02,-0.26273525
16.74493,-20.56083,-52.31445,3827.02,2.498622
426.4576,-523.22833,-30.06066,3827.02,-4.2386913
53.0573,-64.89397,41.7232,3827.02,0.7328563
124.99779,-152.57301,0.33392,3827.02,-0.2649602
50.0882,-61.09085,62.45448,3827.02,1.1947463
129.94566,-158.29764,125.86001,3827.02,-0.58453333
18.33615,-22.33315,7.52428,3827.02,1.2645757
13.36354,-16.27389,-22.81328,3827.02,0.6499536
18.08471,-22.01917,-52.54421,3827.02,0.9774797
33.85749,-41.13885,10.7215,3827.02,1.7440891
28.98146,-35.19809,-21.36679,3827.02,2.8698962
65.91011,-80.01811,34.22153,3827.02,1.0294774
18.8095,-22.75496,-192.68318,3827.02,-0.5594132
74.95254,-90.65207,-2.26895,3827.02,-1.0429053
38.94313,-47.02336,23.68328,3827.02,0.7291952
88.07778,-106.34317,61.81316,3827.02,-0.8389927
354.13098,-427.375,243.4159,3827.02,-3.0025802
248.55115,-299.55923,92.12265,3827.02,-2.3202999
65.38772,-78.6256,59.8396,3827.02,0.31171224
46.55336,-55.97277,107.95388,3827.02,0.8768061
245.19147,-294.59412,108.73398,3827.02,-2.0116315
45.75738,-54.96958,-6.16869,3827.02,2.1797557
18.93521,-22.74157,5.26386,3827.02,2.680264
168.80382,-202.6457,105.58235,3827.02,-1.1872867
241.36288,-289.63937,-15.88756,3827.02,-1.6537707
332.61407,-398.96112,-138.7395,3827.02,-3.4124353
48.07225,-57.58876,0.63696,3827.02,0.7741507
134.17867,-160.53966,179.20236,3827.02,-1.1304668
45.5345,-54.44051,20.23332,3827.02,-0.5703035
38.18963,-45.56833,-116.22365,3827.02,0.64114386
20.78496,-24.8004,6.43618,3827.02,3.7979298
7.64872,-9.11234,-21.06856,3827.02,3.191327
141.43556,-168.48271,-72.06407,3827.02,-1.6725813
67.34603,-80.22177,99.25476,3827.02,0.17366618
8.62361,-10.25988,-5.9043,3827.02,5.5314674
10.52346,-12.50831,28.89764,3827.02,3.414275
39.39539,-46.81245,-40.39192,3827.02,1.1440718
62.54968,-74.18636,-28.05283,3827.02,0.76817596
45.86143,-54.36372,40.74233,3827.02,1.4517992
12.73094,-15.07155,7.1553,3827.02,4.8203144
68.33507,-80.77289,-96.59886,3827.02,0.4692771
134.86888,-159.2539,131.96548,3827.02,-1.4327248
93.7394,-110.46507,37.69164,3827.02,0.13388231
70.87997,-83.43622,-67.34682,3827.02,0.20489798
115.00835,-135.36842,-86.63415,3827.02,-0.18924741
137.5835,-161.93121,-192.22432,3827.02,-1.0058728
451.13763,-530.8734,703.52277,3827.02,-8.728394
154.83414,-181.38103,212.6039,3827.02,-1.8422784
66.02857,-77.34297,-236.82072,3827.02,-1.9158413
82.12458,-96.18166,39.92861,3827.02,0.62685674
16.02916,-18.76076,-100.31542,3827.02,0.9193768
117.54754,-137.37486,218.08655,3827.02,-1.8511264
9.29444,-10.82632,108.83815,3827.02,0.54759187
71.08425,-82.74413,193.60567,3827.02,-0.5639374
202.8062,-235.61246,-256.80237,3827.02,-1.7277416
11.02094,-12.76979,39.08692,3827.02,2.444415
682.38007,-790.34906,1614.9088,3827.02,-5.079983
361.85275,-418.45947,395.8843,3827.02,-2.6834133
39.41115,-45.55404,16.22444,3827.02,0.4546676
9.78004,-11.24703,-19.0227,3827.02,2.5939524
107.36133,-123.10601,246.67874,3827.02,-1.4454165
30.11646,-34.47716,124.1009,3827.02,0.892609
66.65275,-76.08631,47.75178,3827.02,-0.3233124
11.21838,-12.7967,-38.59057,3827.02,0.29465777
84.67842,-96.37158,-66.06522,3827.02,0.70366615
4.46933,-5.0834,12.64314,3827.02,2.6270983
9.60421,-10.91751,22.89513,3827.02,2.3533657
35.9022,-40.70062,32.24986,3827.02,0.21877588
8.79537,-9.93296,-6.26309,3827.02,3.297648
51.03053,-57.5953,-30.3332,3827.02,1.3221315
12.15412,-13.71273,12.34535,3827.02,0.75857276
37.17549,-41.90504,-40.87924,3827.02,2.2848263
50.47543,-56.8849,-62.02338,3827.02,0.5208709
53.12673,-59.86189,106.19531,3827.02,0.7210892
57.95894,-65.14123,91.98421,3827.02,0.785385
20.15095,-22.64719,8.76388,3827.02,2.654611
19.86985,-22.32914,8.64125,3827.02,1.8052293
160.73628,-179.9956,-10.48073,3827.02,-0.6349983
67.24669,-75.22538,69.02127,3827.02,-0.50623345
187.4888,-209.426,286.83865,3827.02,-1.6090033
144.58397,-161.4122,160.29456,3827.02,-2.6231306
13.4976,-15.0487,121.48226,3827.02,-0.09221985
46.37043,-51.64643,-11.60967,3827.02,-0.4570296
90.81953,-101.09811,-11.95575,3827.02,-1.2444801
95.61049,-106.37498,8.26307,3827.02,0.59927714
104.69722,-116.47672,16.4837,3827.02,-0.41613138
74.06008,-82.38094,122.3067,3827.02,-0.48763686
17.08384,-18.99326,33.18133,3827.02,3.1801717
86.10117,-95.36869,-124.93258,3827.02,0.203171
19.8174,-21.91633,-28.52201,3827.02,2.0424948
100.53531,-110.96031,191.03062,3827.02,-0.66551393
321.35342,-353.97418,497.0498,3827.02,-4.38316
194.58453,-213.68156,-2.84128,3827.02,-1.0646195
232.05505,-254.82426,707.9663,3827.02,-3.0309813
169.35568,-185.96712,-121.49038,3827.02,-1.3705848
22.78116,-25.01323,-87.11913,3827.02,0.55691886
220.82059,-242.37602,-106.76232,3827.02,-1.48801
57.84398,-63.4127,-89.58871,3827.02,-0.5683248
158.36806,-173.3923,281.12384,3827.02,-1.3191868
19.47042,-21.31743,6.42426,3827.02,3.6552258
106.12886,-116.01829,21.71822,3827.02,0.31670275
130.554,-142.5862,204.87598,3827.02,-0.91885823
65.51373,-71.51574,-64.87756,3827.02,-0.4450959
102.18538,-111.53089,14.68386,3827.02,0.29112947
20.51887,-22.37662,29.37889,3827.02,1.9309913
50.66164,-54.95198,-16.63106,3827.02,1.4497159
122.54411,-132.81618,-113.16097,3827.02,-0.22413579
102.99351,-111.40535,-118.16696,3827.02,-0.8999833
39.8877,-42.98886,-5.77758,3827.02,2.1384091
307.31964,-331.09006,242.73212,3827.02,-2.889827
73.48788,-79.15103,-136.3099,3827.02,-1.1416608
23.05244,-24.79869,-64.84562,3827.02,1.3488426
117.07006,-125.73835,-87.23167,3827.02,-2.3041632
115.77284,-124.17369,-111.00229,3827.02,-0.4757654
343.0939,-367.90228,324.80576,3827.02,-2.4664176
40.33897,-43.20955,30.2457,3827.02,0.44912487
156.88466,-168.02512,-22.16354,3827.02,-1.2675605
32.16039,-34.29126,-7.43196,3827.02,1.3421303
47.0405,-49.9975,-30.25315,3827.02,1.9441508
30.2905,-32.17361,-9.04958,3827.02,3.1088285
77.98576,-82.81231,64.74988,3827.02,0.7754668
75.3009,-79.87543,107.45077,3827.02,-1.1320951
110.42265,-117.06575,161.951,3827.02,-1.3126295
96.11974,-101.80772,-83.19652,3827.02,0.29084185
66.6632,-70.45174,-80.83823,3827.02,-0.16637409
107.31829,-113.1903,102.99654,3827.02,-0.8882311
48.18752,-50.79109,-8.45932,3827.02,2.1983812
178.44833,-187.8653,-137.33678,3827.02,-0.9262281
138.0997,-144.81561,106.65747,3827.02,-1.747807
208.05109,-218.1224,-368.639,3827.02,-2.1589036
22.36535,-23.4167,129.15848,3827.02,0.36819968
79.6785,-83.38059,-37.30135,3827.02,0.36226973
66.81568,-69.91272,-157.52702,3827.02,-2.6640136
97.91375,-101.73739,34.47729,3827.02,-0.6220578
41.40159,-43.00663,13.30928,3827.02,1.6075888
76.66026,-79.60799,8.76141,3827.02,0.8160327
1341.9397,-1391.6825,2103.7307,3827.02,-6.59966
92.67483,-95.7304,204.29259,3827.02,-0.70608073
23.49632,-24.24124,41.28836,3827.02,2.1950064
177.6666,-183.28735,295.68262,3827.02,-2.0388002
594.1314,-612.1353,850.8159,3827.02,-4.4446096
13.12718,-13.50041,-9.30502,3827.02,4.088491
126.8474,-130.32565,-31.07871,3827.02,-0.84000355
57.32815,-58.75991,71.78391,3827.02,-1.2481533
68.19511,-69.89666,0.79072,3827.02,1.1114998
38.26414,-39.04784,-15.70913,3827.02,2.1150944
79.06843,-80.26945,46.26974,3827.02,-0.12828422
40.65622,-41.25559,56.86322,3827.02,1.0030535
50.41851,-51.11285,13.7468,3827.02,1.1904305
173.32718,-175.61035,298.9148,3827.02,-2.3519015
74.54509,-75.51696,95.34251,3827.02,0.3985901
57.54312,-58.20073,-21.14066,3827.02,1.3149238
42.33107,-42.6739,4.51305,3827.02,1.3992319
42.33298,-42.67188,4.51424,3827.02,1.339232
122.69357,-123.3268,158.43013,3827.02,-0.38805535
64.50169,-64.82774,154.87129,3827.02,-0.73462605
88.03162,-88.33774,-43.02764,3827.02,0.65834606
164.5382,-164.78847,254.3187,3827.02,-2.94801
23.68746,-23.68877,-24.45509,3827.02,3.010986
50.63052,-50.60142,9.44448,3827.02,1.6872488
12.6358,-12.59623,-22.2428,3827.02,3.4846787
122.2284,-121.73699,60.51261,3827.02,-0.62006336
18.6886,-18.59692,-2.18145,3827.02,4.097459
103.59175,-102.93975,-199.09412,3827.02,-0.7027249
113.17717,-112.32795,-50.37113,3827.02,-0.04649408
205.99696,-203.88293,301.76804,3827.02,-2.7280104
115.90622,-114.6843,118.57916,3827.02,-0.5125916
41.21505,-40.75331,-36.58184,3827.02,0.49027646
22.01346,-21.7334,-77.379,3827.02,1.7559062
58.0907,-57.20802,-41.32887,3827.02,1.2350866
87.73126,-86.10052,186.91634,3827.02,-0.9184624
238.57729,-233.7356,275.4112,3827.02,-1.6819401
192.06645,-188.07977,266.86462,3827.02,-1.7119803
36.75452,-35.97671,-40.95542,3827.02,1.840646
206.86295,-201.851,297.72006,3827.02,-1.5899148
19.75568,-19.2508,-22.04466,3827.02,2.5804663
319.72745,-311.4818,-7.20499,3827.02,-1.7487599
134.53354,-131.02284,49.37176,3827.02,-0.11096386
47.21176,-45.971,1.76259,3827.02,2.144928
112.35895,-109.37842,125.43426,3827.02,-0.4138533
245.92342,-239.2139,-180.36002,3827.02,-1.6919014
54.51121,-52.90172,91.6639,3827.02,0.9913964
39.61872,-38.35133,58.84873,3827.02,1.7871084
53.3743,-51.63617,99.58108,3827.02,0.4589794
54.4466,-52.63866,67.30451,3827.02,1.3115858
118.7172,-114.56527,-16.82529,3827.02,-0.56841344
32.83593,-31.59723,-16.45541,3827.02,1.3935485
151.4271,-145.49596,20.2311,3827.02,-0.9911083
88.29517,-84.75054,6.29038,3827.02,0.9684508
7.34135,-7.0452,-44.15313,3827.02,1.8490117
85.73829,-82.25215,4.70956,3827.02,0.96397996
187.76407,-179.85347,250.45198,3827.02,-4.067601
44.65874,-42.66295,-87.3165,3827.02,0.024058053
26.60014,-25.36497,3.83621,3827.02,3.101639
18.82827,-17.94765,123.71727,3827.02,0.40088242
33.60785,-31.90762,-14.37425,3827.02,0.65038997
63.82999,-60.56248,-51.05671,3827.02,0.6527676
11.36308,-10.74649,46.55927,3827.02,2.423889
69.13478,-65.38274,48.32599,3827.02,0.98869795
66.58267,-62.95786,-58.02239,3827.02,0.023654604
155.76735,-147.26974,-188.89363,3827.02,-1.7296598
361.5427,-341.58322,301.0454,3827.02,-3.0523577
147.5555,-139.2908,222.59781,3827.02,-2.8343096
49.60774,-46.80395,4.53356,3827.02,2.3062217
1.97735,-1.86259,2.17952,3827.02,7.4903927
1.98957,-1.87373,2.19224,3827.02,8.327422
105.84043,-99.4533,-67.74185,3827.02,-1.534077
79.60916,-74.52285,30.56716,3827.02,0.99980354
48.54954,-45.37559,-67.33909,3827.02,1.570375
92.43348,-86.38839,-39.78379,3827.02,0.56685674
185.53644,-172.3069,31.04207,3827.02,-0.89356965
48.2967,-44.82312,-134.66934,3827.02,-0.12937082
40.06099,-37.17482,-21.19104,3827.02,1.4598951
86.22009,-79.94705,68.44976,3827.02,-0.068563305
1.1069,-1.0253,-82.8363,3827.02,0.85853636
3.98819,-3.67509,-17.93142,3827.02,4.306893
43.57731,-40.15153,-44.17618,3827.02,2.126489
37.10749,-34.1374,-18.90835,3827.02,2.5940595
36.20807,-33.29701,-9.89324,3827.02,0.9975365
67.60504,-61.96438,4.7156,3827.02,1.6251394
57.90618,-52.94088,106.27629,3827.02,0.1454794
25.60848,-23.39581,6.19857,3827.02,1.9650619
229.16747,-209.04602,340.80176,3827.02,-1.8577013
106.82524,-97.4407,25.62235,3827.02,0.23573557
77.5496,-70.57635,-17.27233,3827.02,1.1379482
26.6285,-24.11398,-114.24539,3827.02,0.78843236
96.72711,-87.33177,-33.63569,3827.02,0.8249441
1031.7676,-930.6066,2405.3018,3827.02,-6.5784874
18.36704,-16.50473,-20.91827,3827.02,3.2797923
29.80857,-26.62004,23.2853,3827.02,-0.11572155
19.23929,-17.16437,-21.19702,3827.02,2.632709
79.44586,-70.72911,-55.65315,3827.02,0.013225007
62.15639,-55.3231,-61.40118,3827.02,0.8971324
69.19831,-61.57732,-256.2517,3827.02,-2.1166697
17.88023,-15.90833,155.15083,3827.02,0.14069717
327.7133,-291.36578,326.06055,3827.02,-2.6177444
64.32917,-57.17466,24.65021,3827.02,1.5102658
13.3774,-11.86578,37.32881,3827.02,3.2954845
484.84354,-428.30743,372.01663,3827.02,-3.184476
13.65596,-12.0309,3.21162,3827.02,3.1363876
157.71771,-138.78151,0.33838,3827.02,-0.23196523
12.37702,-10.87451,12.89269,3827.02,2.1371396
81.12473,-71.07542,-33.68657,3827.02,0.78471637
102.35653,-89.576,-116.19476,3827.02,-0.06294096
240.24951,-209.54686,353.73386,3827.02,-1.9389036
149.41212,-130.30434,-74.7216,3827.02,-1.46029
43.44266,-37.86191,249.85081,3827.02,-1.124677
140.21317,-122.15733,-50.42569,3827.02,-1.1141632
54.8685,-47.79577,-97.4927,3827.02,0.30435908
160.9597,-140.19237,-156.28471,3827.02,-0.982541
42.89216,-37.34369,5.22376,3827.02,0.13643073
254.12819,-220.35551,327.53186,3827.02,-1.998102
418.99268,-363.27472,-89.96282,3827.02,-2.2979
148.45576,-128.49026,178.35287,3827.02,-0.88829327
195.93034,-169.33505,-7.26846,3827.02,-0.5870635
54.8482,-47.24623,99.62959,3827.02,0.66778016
137.93185,-118.61319,-42.93319,3827.02,0.05176891
192.85808,-165.82973,374.23557,3827.02,-2.2780387
306.22733,-263.13394,661.7483,3827.02,-3.0270514
197.06741,-169.22627,239.5579,3827.02,-1.5710678
814.3818,-699.14526,881.4707,3827.02,-6.4933376
172.23232,-147.20715,158.03902,3827.02,-2.796457
32.56552,-27.82896,-26.94685,3827.02,1.1889347
128.44185,-109.7437,-54.84374,3827.02,-0.847458
55.02482,-46.99241,-152.9517,3827.02,0.1779374
227.79648,-194.23975,-23.66323,3827.02,-1.5577788
180.9099,-153.77515,431.61353,3827.02,-2.0325198
5.24926,-4.46051,13.28094,3827.02,1.5751822
